PrimaryPropertyType,Neighborhood,NumberofBuildings,PropertyGFATotal,LargestPropertyUseType,SecondLargestPropertyUseType,SiteEnergyUse(kBtu),ElectricityProp,SteamProp,GasProp,Age,BuildingArea,ParkingArea,LargestUsedArea,SecondLargestUsedArea
Large Office,DOWNTOWN,1.0,791396,Office,Parking,40847752.0,0.9998013354565999,0.0,0.013177004208211997,40,1.0,0.0,0.7859958857512548,0.16738143735879382
Large Office,DOWNTOWN,1.0,747747,Office,Parking,30985420.0,0.8999051489377907,0.0,0.10009472196923586,16,0.7257414606812197,0.2742585393187803,0.7254606170268821,0.29293999173517243
Small and Mid-Sized Office,DOWNTOWN,1.0,63409,Office,Retail Store,3444270.0,0.39423303051154523,0.6057668969041335,0.0,90,0.8776672081250295,0.12233279187497043,0.7137788011165608,0.09757289974609283
Large Office,DOWNTOWN,1.0,204790,Office,Other - Recreation,7739699.0,0.8703279029326593,0.0,0.12967196786334972,86,0.8535084720933639,0.14649152790663605,0.6935592558230382,0.08335367937887592
Small and Mid-Sized Office,DOWNTOWN,1.0,73399,Office,Retail Store,3757006.0,0.9999997338306087,0.0,0.0,100,1.0,0.0,0.7024210139102712,0.13591465823785065
Large Office,DOWNTOWN,1.0,265851,Office,Parking,14633233.0,0.5511016601731141,0.44889820315168905,0.0,47,0.8783754810025165,0.12162451899748355,0.8518079676209606,0.10988862182199803
Large Office,DOWNTOWN,1.0,758043,Office,Parking,27018020.0,0.9671931177784309,0.0,0.032806734172230234,7,0.6983442891762077,0.30165571082379233,0.7687228824750048,0.2520727715973896
Large Office,DOWNTOWN,1.0,206000,Office,Parking,8580279.0,0.7304868524671517,0.26951300184993987,0.0,48,1.0,0.0,0.7815533980582524,0.2487864077669903
Large Office,DOWNTOWN,1.0,824887,Office,Parking,39523852.0,0.9999998734941119,0.0,0.0,7,0.812129418938594,0.187870581061406,0.9014107386829954,0.19532251084087882
Large Office,DOWNTOWN,1.0,480840,Office,Parking,17867002.0,0.9925154762953516,0.0,0.007484411766450801,26,0.7055153481407537,0.2944846518592463,0.6483154479660594,0.25654271691207053
Small and Mid-Sized Office,DOWNTOWN,1.0,89550,Office,Retail Store,3903259.75,0.9107444104892072,0.08925534932693116,0.0,116,1.0,0.0,0.7226353992183138,0.11231714126186489
Small and Mid-Sized Office,DOWNTOWN,1.0,89355,Office,Retail Store,4178233.5,0.9852491489525418,0.0,0.014750731379660806,116,1.0,0.0,0.9216607912260086,0.07833920877399138
Large Office,DOWNTOWN,1.0,388934,Office,NONE,18576900.0,0.9358156097088319,0.06418421534271057,0.0,94,1.0,0.0,1.0,0.0
Large Office,DOWNTOWN,1.0,384302,Office,Convenience Store without Gas Station,10062436.0,0.9999999006204859,0.0,0.0,87,1.0,0.0,0.9080592867068087,0.00856591925620996
Large Office,DOWNTOWN,1.0,378525,Office,Parking,24906132.0,0.5615108761167732,0.43848904358171714,0.0,58,0.7765008916187834,0.22349910838121656,0.6256574862954891,0.22009378508685026
Large Office,DOWNTOWN,1.0,1323055,Office,Parking,44683660.0,0.9963786314728919,0.0,0.0036212790089263057,33,1.0,0.0,0.7642426051827022,0.20610027549875098
Large Office,DOWNTOWN,1.0,589921,Office,Parking,24603420.0,0.9999998780657323,0.0,0.0,30,0.7805943507690013,0.21940564923099873,0.7974220276952337,0.18251087857526685
Small and Mid-Sized Office,DOWNTOWN,1.0,91091,Office,Parking,1835804.875,0.738107311105163,0.26189275698486203,0.0,66,0.9847185781251715,0.015281421874828468,0.9847185781251715,0.015281421874828468
Large Office,DOWNTOWN,1.0,157941,Office,Parking,3743228.5,0.9999998664254667,0.0,0.0,48,0.6011611931037539,0.39883880689624607,0.5371499483984525,0.09751109591556341
Large Office,DOWNTOWN,1.0,635303,Office,Parking,18221224.0,0.990081072489971,0.00991875172052108,0.0,25,0.6895481368732715,0.3104518631267285,0.822705071438353,0.3060508135488106
Large Office,DOWNTOWN,1.0,776762,Office,Parking,32552428.0,0.9970792040458549,0.0,0.0029207037951209046,36,0.7906643218901027,0.20933567810989723,0.7802261181674696,0.19947808981386833
Large Office,DOWNTOWN,1.0,186768,Office,Parking,9641043.0,0.7764786444786109,0.2235211999365629,0.0,44,0.8727030326394243,0.1272969673605757,0.9773622890430909,0.18028248950569692
Large Office,DOWNTOWN,1.0,1123435,Office,Parking,45163308.0,0.8497802906731279,0.0,0.15021962075940054,47,0.6715608824720611,0.32843911752793886,0.7200950655801182,0.20673025141641482
Large Office,DOWNTOWN,1.0,1052469,Office,Parking,41213584.0,0.9999998786807767,0.0,0.0,14,0.8437768713377781,0.15622312866222188,0.7271957653859639,0.17632918404247536
Large Office,DOWNTOWN,1.0,617684,Office,Parking,69519808.0,0.987298785405161,0.012701178633865043,0.0,43,0.7223499394512405,0.27765006054875957,0.9415137837470292,0.3069530698544887
Large Office,DOWNTOWN,1.0,201480,Office,Retail Store,8921778.0,0.8184254304467115,0.18157444345734672,0.0,109,1.0,0.0,0.8028687710939051,0.14440142942227516
Large Office,DOWNTOWN,1.0,1354987,Office,Parking,61576184.0,0.99999993503982,0.0,0.0,26,0.8822128920794075,0.11778710792059259,0.8790600943034877,0.11778636990613194
Large Office,DOWNTOWN,1.0,310490,Office,Other,21169502.0,0.7616634533963057,0.0,0.23833649936592746,15,1.0,0.0,0.8672871912138878,0.09144899996779285
Large Office,DOWNTOWN,1.0,199530,Office,Parking,13214416.0,0.661320560817822,0.0,0.338679439182178,13,0.8463388964065554,0.1536611035934446,0.8039793514759686,0.09316894702550994
Large Office,DOWNTOWN,1.0,372242,Office,Parking,13843866.0,0.8125610288339977,0.0,0.1874388266976869,10,0.8584173736440273,0.14158262635597274,0.8584173736440273,0.14158262635597274
Large Office,DOWNTOWN,1.0,114395,Office,NONE,2746560.75,0.5973612635365885,0.0,0.4026384633946291,107,0.9274793478735959,0.07252065212640413,0.8442851523230911,0.0
Retail Store,NORTHEAST,1.0,89200,Retail Store,NONE,6461937.0,0.8510025709009543,0.0,0.14899727434668583,38,1.0,0.0,1.0,0.0
Large Office,NORTHEAST,1.0,474546,Office,NONE,28450436.0,0.9999998945534613,0.0,0.0,45,1.0,0.0,1.0,0.0
Other,NORTHEAST,1.0,36000,Data Center,NONE,30038490.0,0.9999999001281356,0.0,0.0,47,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,NORTHEAST,0.0,99005,Office,NONE,4728488.5,0.6055237313149857,0.0,0.39447637442704997,55,1.0,0.0,0.8035452754911369,0.0
Large Office,NORTHEAST,1.0,135051,Office,Parking,4426136.0,1.0,0.0,0.0,14,0.6723608118414525,0.32763918815854753,0.7104205078081614,0.3146959296858224
Large Office,NORTHEAST,1.0,220649,Office,Parking,7046345.5,0.9999999290412314,0.0,0.0,14,0.625105937484421,0.37489406251557905,0.6605695017879075,0.4078876405512828
Self-Storage Facility,DOWNTOWN,1.0,93660,Self-Storage Facility,NONE,873221.875,1.0,0.0,0.0,52,1.0,0.0,1.0,0.0
Large Office,DOWNTOWN,1.0,413715,Office,Parking,24224888.0,0.9999999174402788,0.0,0.0,36,0.843708833375633,0.156291166624367,0.8418113919002211,0.16831393592207194
Mixed Use Property,DOWNTOWN,1.0,381381,Parking,Office,9765777.0,0.9903791577464856,0.0,0.009620739855108303,16,0.48707198313497524,0.5129280168650248,0.47936315652851086,0.43051961162197383
Large Office,DOWNTOWN,1.0,497513,Office,Parking,26823218.0,0.9917642991232446,0.0,0.008235589033351629,28,0.7613248297029425,0.23867517029705757,0.7389213950188236,0.2301648399137309
Large Office,DOWNTOWN,1.0,543876,Office,Parking,25307744.0,0.9999998814592087,0.0,0.0,37,0.7853904198751186,0.2146095801248814,0.7796703660393178,0.1972876170303525
Mixed Use Property,DOWNTOWN,1.0,109347,Laboratory,Parking,8218155.5,0.9107468214735046,0.0,0.08925311768559259,36,0.6460808252626958,0.35391917473730417,0.3876558113162684,0.35391917473730417
Large Office,DOWNTOWN,1.0,396626,Office,Parking,20361158.0,0.9999999017737596,0.0,0.0,34,0.6868183124656477,0.31318168753435227,0.6908321693484543,0.3091678306515458
Large Office,DOWNTOWN,1.0,287471,Office,Parking,14913424.0,0.9999998658926347,0.0,0.0,14,0.7092193647359212,0.2907806352640788,0.6672464352926034,0.2510792392971813
Large Office,DOWNTOWN,1.0,192630,Office,Parking,5357833.0,0.9648753516580304,0.0,0.03512446169934748,69,0.7481596843689976,0.25184031563100245,0.7587447438093755,0.25021543892436277
Large Office,DOWNTOWN,1.0,253103,Office,Parking,29949248.0,0.9999998330509,0.0,0.0,32,0.755095751531985,0.244904248468015,0.6269423910423819,0.27731792985464415
Supermarket / Grocery Store,NORTHWEST,1.0,60880,Supermarket/Grocery Store,NONE,14293972.0,0.5684366808609951,0.0,0.43156324917944433,60,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,DOWNTOWN,1.0,50176,Office,Other,2933288.75,0.9670558345133938,0.0,0.032943909800901804,116,1.0,0.0,1.0,0.0
Large Office,DOWNTOWN,1.0,304346,Office,Retail Store,23262244.0,0.4831753978678927,0.043608104832878546,0.47321647043165743,104,1.0,0.0,0.8050968305809835,0.027695451886997038
Warehouse,GREATER DUWAMISH,1.0,128800,Non-Refrigerated Warehouse,Other,1809101.5,0.2055440228201679,0.0,0.7944562535601236,39,1.0,0.0,0.9254658385093167,0.07453416149068323
Large Office,DOWNTOWN,1.0,321945,Office,Performing Arts,13656587.0,0.7290222659585444,0.2709776425105336,0.0,89,1.0,0.0,0.5184705462113094,0.12224137663265465
Large Office,DOWNTOWN,1.0,336330,Office,Parking,18967014.0,0.6924762643186745,0.28315537701400967,0.024368305944203975,52,1.0,0.0,0.762046204620462,0.1975143460291975
Large Office,DOWNTOWN,1.0,298426,Office,Parking,27076922.0,0.5287140835284011,0.4712858795397793,0.0,56,1.0,0.0,0.9601643288453419,0.6626433353662214
Large Office,DOWNTOWN,1.0,635824,Office,Parking,48479988.0,0.9999998762375931,0.0,0.0,40,1.0,0.0,1.0,0.0
Hotel,DOWNTOWN,1.0,542305,Hotel,Swimming Pool,56485204.0,0.42627281650607124,0.5034749276996503,0.07025222038677598,93,1.0,0.0,1.0,0.0
Retail Store,SOUTHEAST,1.0,291940,Retail Store,Office,11688601.0,0.8498759603480348,0.0,0.15012395409852727,36,1.0,0.0,0.6574638624374871,0.34253613756251283
Mixed Use Property,GREATER DUWAMISH,0.0,88400,Non-Refrigerated Warehouse,Office,4383100.5,0.5773670943661913,0.0,0.42263279155930833,46,1.0,0.0,0.37839366515837103,0.3350678733031674
Warehouse,NORTHWEST,1.0,52311,Non-Refrigerated Warehouse,NONE,930611.875,0.018015029090403558,0.0,0.9819851052298253,56,1.0,0.0,0.9771558563208503,0.0
Other,LAKE UNION,1.0,141131,Parking,Office,3085814.0,0.9999996759363979,0.0,0.0,7,0.5060617440533972,0.4939382559466028,0.5302236928810821,0.5076347506926189
Large Office,LAKE UNION,1.0,176532,Office,Parking,5803409.0,1.0,0.0,0.0,15,0.6030917907234948,0.3969082092765051,0.5862619808306709,0.3969082092765051
Warehouse,BALLARD,1.0,52500,Non-Refrigerated Warehouse,Office,3989399.0,0.7682302522259619,0.0,0.23176949710971503,43,1.0,0.0,0.9408571428571428,0.11148571428571429
Warehouse,BALLARD,1.0,57300,Non-Refrigerated Warehouse,Office,4560492.0,0.40651622675799015,0.0,0.5934837732420098,57,1.0,0.0,0.5061256544502618,0.49387434554973825
Large Office,DOWNTOWN,1.0,350310,Office,College/University,18102026.0,0.8824628801218162,0.0,0.11753689890844263,100,1.0,0.0,0.8713225428905826,0.07678912962804373
Large Office,DOWNTOWN,1.0,1400000,Office,Parking,53079164.0,0.9320575018852972,0.0410610790704993,0.026881357814904545,28,0.7964285714285714,0.20357142857142857,0.7100828571428571,0.188915
Hotel,DOWNTOWN,1.0,305548,Hotel,NONE,33729336.0,0.4322070852506554,0.48280138096996633,0.08499144483603235,86,1.0,0.0,1.0,0.0
Large Office,DOWNTOWN,1.0,1536606,Office,Parking,56606136.0,0.9480961745913906,0.0,0.051903737078962606,27,0.6664024479925238,0.3335975520074762,0.6523487478247514,0.2453758478100437
Large Office,DOWNTOWN,1.0,135918,Office,NONE,6423556.5,0.6697774044643338,0.33022251769716665,0.0,58,1.0,0.0,1.0,0.0
Retail Store,DOWNTOWN,1.0,79957,Retail Store,Office,5252131.0,0.9999998096010934,0.0,0.0,102,1.0,0.0,0.4464149480345686,0.3717373088034819
Large Office,DOWNTOWN,1.0,500000,Office,Parking,18848780.0,0.9999998408385052,0.0,0.0,33,1.0,0.0,0.822602,0.16001
Large Office,DOWNTOWN,0.0,132326,Office,Other,6029020.0,0.9451322105416801,0.05444451897655008,0.00042312017541822717,90,1.0,0.0,0.6952979762102686,0.09529495337273099
Large Office,DOWNTOWN,1.0,109830,Office,Parking,7335905.5,0.9999999318420882,0.0,0.0,32,0.8798142583993445,0.12018574160065555,0.760129290722025,0.12018574160065555
Hotel,DOWNTOWN,0.0,332067,Hotel,NONE,37785552.0,0.5240241561113094,0.41248607404226884,0.0634897433812797,43,0.8214818093938874,0.17851819060611263,1.0,0.0
Large Office,DOWNTOWN,1.0,130513,Office,Retail Store,11651200.0,0.5876644465806097,0.054160000686624556,0.35817555273276575,106,1.0,0.0,0.6695961321860657,0.24720909028219412
Small and Mid-Sized Office,DOWNTOWN,1.0,60660,Office,Retail Store,2586116.0,1.0,0.0,0.0,96,1.0,0.0,0.6916913946587537,0.0791295746785361
Large Office,DOWNTOWN,1.0,137350,Office,NONE,6366084.5,0.6451734971472654,0.35482646358212805,0.0,87,1.0,0.0,0.9065016381507098,0.0
Large Office,DOWNTOWN,1.0,151039,Office,NONE,5446624.0,0.4767257662728325,0.5232741878271752,0.0,87,1.0,0.0,0.8307324598282563,0.0
Large Office,DOWNTOWN,1.0,755000,Office,Parking,52226204.0,0.8271702649497559,0.009945007682350416,0.16288459333556005,31,0.8216397350993377,0.17836026490066226,0.8517655629139073,0.16806754966887416
Small and Mid-Sized Office,DOWNTOWN,1.0,63540,Office,NONE,3518459.5,0.6901560185643746,0.0,0.3098438393279786,110,1.0,0.0,0.8930909663204281,0.0
Large Office,DOWNTOWN,1.0,130893,Office,Supermarket/Grocery Store,6962073.0,0.9999998563646202,0.0,0.0,89,1.0,0.0,0.6717318725982291,0.20762760422635282
Mixed Use Property,DOWNTOWN,1.0,79920,Office,Retail Store,3009463.75,1.0,0.0,0.0,106,1.0,0.0,0.5,0.3333333333333333
Mixed Use Property,DOWNTOWN,1.0,137400,Retail Store,Other - Restaurant/Bar,14940504.0,0.692394915191616,0.0,0.3076050178762376,108,1.0,0.0,0.32080058224163027,0.13960698689956333
Other,DOWNTOWN,1.0,147852,Parking,Retail Store,9671619.0,0.736445366592708,0.0,0.26355453001198664,20,0.4154357059762465,0.5845642940237534,0.43841814787760736,0.2747950653356059
Other,DOWNTOWN,0.0,267335,Parking,Movie Theater,7273155.5,0.710819671049244,0.0,0.2891802602048038,20,0.3754652402416444,0.6245347597583556,0.6245347597583556,0.26164550096321093
Large Office,DOWNTOWN,1.0,1605578,Office,Parking,49517704.0,0.9306128773660427,0.01849146468907363,0.050895534251749634,27,0.7571840172199669,0.2428159827800331,0.8186927075483097,0.2428159827800331
Large Office,DOWNTOWN,1.0,794592,Office,Parking,26689658.0,0.9753385000287377,0.0,0.02466138756817341,36,1.0,0.0,0.941377461640691,0.046068925939350004
Large Office,DOWNTOWN,1.0,456304,Office,Parking,19397324.0,0.9999998968929941,0.0,0.0,45,0.7957414355342053,0.20425856446579474,0.7515866615238963,0.23332252182755356
Large Office,DOWNTOWN,1.0,115857,Office,Parking,4757299.5,0.9999998948983557,0.0,0.0,30,0.8693216637751711,0.13067833622482888,0.9044598082118473,0.1022294725394236
Small and Mid-Sized Office,DOWNTOWN,1.0,87500,Office,Other,4549892.0,0.9999997802145634,0.0,0.0,17,0.8,0.2,0.8010285714285714,0.01910857142857143
Large Office,DOWNTOWN,1.0,374405,Office,Laboratory,13329024.0,0.9999998499515044,0.0,0.0,18,0.5064809497736409,0.49351905022635917,0.4032237817336841,0.11172126440619115
Other,DOWNTOWN,1.0,193500,Other,NONE,14436982.0,0.9999999307334455,0.0,0.0,31,0.8036175710594315,0.19638242894056848,0.7580826873385013,0.0
Large Office,DOWNTOWN,1.0,102846,Office,Retail Store,5327249.5,0.3465895486967524,0.6534104982317799,0.0,93,1.0,0.0,0.9128113879003559,0.07292456682807304
Small and Mid-Sized Office,DOWNTOWN,1.0,52800,Office,Restaurant,2429021.0,0.7541853281630747,0.0,0.24581426014843016,91,1.0,0.0,0.7363636363636363,0.24545454545454545
Mixed Use Property,DOWNTOWN,3.0,258497,Parking,Office,20779796.0,0.8121837673478604,0.18781614843572092,0.0,103,1.0,0.0,0.5996201116453963,0.5632328421606441
Retail Store,DOWNTOWN,1.0,861702,Retail Store,Other,17666646.0,0.8341682399703939,0.16573237783787595,9.922653117065911e-05,87,1.0,0.0,0.5910883344822224,0.44172927531791734
Other,EAST,1.0,206950,Other,NONE,19295226.0,0.9154323976303775,0.08456756349990407,0.0,17,0.529354916646533,0.470645083353467,1.0,0.0
Other,EAST,1.0,46710,Urgent Care/Clinic/Other Outpatient,NONE,4169431.5,0.6528746185181361,0.3471251716211191,0.0,28,1.0,0.0,1.0,0.0
Medical Office,EAST,1.0,266000,Medical Office,Parking,13911761.0,0.8556039742200862,0.03426897662344832,0.11012689191540884,71,0.6090225563909775,0.39097744360902253,0.6090225563909775,0.39097744360902253
Medical Office,EAST,1.0,690158,Medical Office,Parking,21156670.0,0.9999999527335823,0.0,0.0,24,0.4091280547352925,0.5908719452647075,0.39177115964750103,0.39176971070392574
Mixed Use Property,LAKE UNION,1.0,378443,Parking,Office,55073120.0,0.9715541810596531,0.0,0.0284457099942767,15,0.5305501753236287,0.46944982467637136,0.4342318394051416,0.2874435516048652
Mixed Use Property,LAKE UNION,1.0,213834,Parking,Data Center,75073888.0,0.9979149075108512,0.0,0.0020849459668320362,15,0.5093296669379052,0.4906703330620949,0.4906703330620949,0.2543328002095083
Hotel,LAKE UNION,1.0,109017,Hotel,NONE,9474745.0,0.5937252137128757,0.0,0.4062747862871243,37,0.7302347340323069,0.2697652659676931,1.0,0.0
Large Office,MAGNOLIA / QUEEN ANNE,1.0,275734,Office,Parking,16373232.0,0.9999998167741103,0.0,0.0,35,0.8605467588327881,0.1394532411672119,0.8287117294203834,0.17191931354131154
Warehouse,GREATER DUWAMISH,1.0,123061,Non-Refrigerated Warehouse,NONE,1987934.625,0.9999996856033432,0.0,0.0,15,1.0,0.0,1.0,0.0
Distribution Center,GREATER DUWAMISH,1.0,59090,Distribution Center,Office,2756214.75,0.23016566470373906,0.0,0.7698344260003688,53,1.0,0.0,0.6815366390252158,0.3184633609747842
Warehouse,GREATER DUWAMISH,1.0,106000,Non-Refrigerated Warehouse,NONE,763364.5,0.9999993450049092,0.0,0.0,53,1.0,0.0,1.0,0.0
Large Office,LAKE UNION,1.0,158600,Office,Parking,18309150.0,0.8706590966811676,0.0,0.1293407940838324,54,0.7578814627994955,0.2421185372005044,0.7930580075662043,0.2069419924337957
Distribution Center,GREATER DUWAMISH,1.0,119661,Distribution Center,NONE,775729.1875,0.9990148785010103,0.0,0.0009848797909257476,56,1.0,0.0,0.9922447581083227,0.0
Large Office,LAKE UNION,1.0,139200,Office,NONE,4342597.0,1.0,0.0,0.0,15,0.6786781609195403,0.32132183908045975,0.5897844827586207,0.0
Small and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1.0,95721,Office,Parking,3063504.5,0.9999998367882273,0.0,0.0,32,0.6456263515842918,0.3543736484157082,1.0,0.0
Large Office,MAGNOLIA / QUEEN ANNE,2.0,213283,Office,Parking,5661689.5,0.9999999116871386,0.0,0.0,20,0.45974128270888914,0.5402587172911109,0.4949433381938551,0.0
Large Office,LAKE UNION,1.0,103697,Office,NONE,11319836.0,0.4332432908038597,0.0,0.5667566208556378,15,0.5404302921010251,0.4595697078989749,0.6094583256989112,0.0
Small and Mid-Sized Office,NORTH,1.0,74880,Office,Parking,5134607.5,0.9999999026215733,0.0,0.0,42,1.0,0.0,0.958213141025641,0.0
Small and Mid-Sized Office,NORTH,1.0,88774,Office,Parking,6029121.5,0.9999999170691783,0.0,0.0,37,1.0,0.0,0.9613062383130195,0.0
Large Office,NORTH,1.0,122250,Office,Adult Education,5535626.0,0.9999998193519577,0.0,0.0,33,1.0,0.0,0.7466748466257669,0.24684662576687116
Small and Mid-Sized Office,NORTH,1.0,53730,Office,Parking,4742869.0,1.0,0.0,0.0,37,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,DELRIDGE,1.0,55593,Office,NONE,4224872.5,0.6728129665451442,0.0,0.32718691510808906,56,1.0,0.0,1.0,0.0
Large Office,LAKE UNION,1.0,134056,Office,Parking,4695139.0,0.9999997870137604,0.0,0.0,34,0.54526466551292,0.45473533448708003,0.5375813093035746,0.4411365399534523
Retail Store,GREATER DUWAMISH,1.0,158415,Retail Store,NONE,22394416.0,0.7112323893599191,0.0,0.2887675213321035,11,1.0,0.0,1.0,0.0
Large Office,LAKE UNION,1.0,287819,Office,Data Center,48406556.0,0.9948040922390761,0.0,0.005195804469130173,87,1.0,0.0,0.5419551871141238,0.30696375152439553
Other,EAST,1.0,158738,Urgent Care/Clinic/Other Outpatient,NONE,61762380.0,0.7533488508700604,0.09148519697589375,0.1549780950798852,41,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1.0,86995,Office,Parking,2991674.75,0.9999997493042986,0.0,0.0,31,0.6689464911776539,0.33105350882234613,0.6689464911776539,0.33105350882234613
Retail Store,BALLARD,1.0,164437,Retail Store,Supermarket/Grocery Store,18390344.0,0.766679459612066,0.0,0.2333204316352103,17,1.0,0.0,0.6242694770641644,0.45064067089523646
Large Office,LAKE UNION,1.0,184482,Office,Parking,5671256.0,0.9964388840849364,0.0,0.003560939587280137,7,0.6409731030669659,0.35902689693303413,0.6397155278021704,0.35902689693303413
Laboratory,LAKE UNION,1.0,55200,Laboratory,Data Center,11594121.0,0.6469121721258558,0.0,0.3530877416235349,88,1.0,0.0,0.9942028985507246,0.005797101449275362
Laboratory,LAKE UNION,1.0,241159,Laboratory,NONE,33713876.0,0.6047635400925127,0.0,0.39523643024610994,13,0.5364344685456484,0.4635655314543517,0.730518039965334,0.0
Large Office,LAKE UNION,1.0,139282,Office,Parking,3238216.0,1.0,0.0,0.0,12,0.6224781378785486,0.37752186212145145,0.5699516089659827,0.37752186212145145
Large Office,LAKE UNION,1.0,271071,Office,Parking,7851334.5,0.980123824809655,0.0,0.019876111506903698,7,0.6358887523932845,0.3641112476067156,0.6202507830051905,0.3575373241696825
Warehouse,LAKE UNION,1.0,127800,Non-Refrigerated Warehouse,NONE,2767491.0,0.9198187094375375,0.0,0.08018092922434075,102,1.0,0.0,1.0,0.0
Large Office,LAKE UNION,1.0,560516,Office,Parking,30083496.0,0.6954837961651797,0.0,0.3045161373531853,14,0.6314164091658401,0.36858359083416,0.6645715733359976,0.33742658550335763
Large Office,LAKE UNION,1.0,226592,Office,Parking,11963428.0,0.9796363550647857,0.0,0.020363561347132277,15,0.5807442451631125,0.41925575483688743,0.5807442451631125,0.3670826860612908
